id,name,developer,developer_inn,price_for_sqm,address,latitude,longitude,metro,metro_time,floors_min,floors_max,apartments,total_area,completion_date,start_date,escrow,problem_flag,rpd_number,region_num,developer_group,address_code
28080,"ЖК ""Новое Сертолово""",СЗ КВС-СЕРТОЛОВО,7811523068,110455.0,"ЛО, г. Сертолово, ул Мира",60.1623,30.1992,,,4,6,133,5850.0,2021-10-07,2019-05-31,0,0,47-000515,47,18,259
28079,"ЖК ""Новое Сертолово""",СЗ КВС-СЕРТОЛОВО,7811523068,108135.0,"ЛО, г. Сертолово, ул Мира",60.1629,30.2,,,4,6,181,6800.8,2021-10-07,2019-05-31,0,0,47-000515,47,18,259
27840,Малоэтажный жилой комплекс «ЦВЕТЫ»,ЕВРОПЕЙСКАЯ СЛОБОДА,7802766106,54758.308157099695,"ЛО, д. Касимово, Цветочная",60.2035,30.3111,,,3,3,24,1125.24,2022-01-25,2019-05-31,0,0,47-000519,47,81,260
27838,"Малоэтажный жилой комплекс ""Цветы""",ЕВРОПЕЙСКАЯ СЛОБОДА,7802766106,113950.26378680614,"ЛО, массив Касимово",60.2035,30.3111,,,3,3,24,1125.24,2022-09-21,2019-05-31,0,0,47-000520,47,81,261
27361,"Жилой комплекс ""Ясно.Янино"" (3-я очередь, 1-й; 2-й этап строительства )",СЗ КВС ДЕВЕЛОПМЕНТ,7802825802,76440.0,"ЛО, гп Янино-1",59.9597,30.5983,,,9,9,70,3429.1,2021-08-20,2019-05-31,0,0,47-000464,47,11,209
27358,"Жилой комплекс ""Ясно.Янино"" (3-я очередь, 1-й; 2-й этап строительства )",СЗ КВС ДЕВЕЛОПМЕНТ,7802825802,84500.0,"ЛО, гп Янино-1",59.9589,30.5996,,,9,9,207,7643.4,2021-08-20,2019-05-31,0,0,47-000464,47,11,209
26629,"Жилой комплекс ""Ясно.Янино""  (2-я очередь строительства, 4-й пусковой)",СЗ КВС ДЕВЕЛОПМЕНТ,7802825802,169145.96203273663,"ЛО, Янино-2",59.9587,30.5947,,,9,9,179,7728.01,2022-06-14,2019-05-31,0,0,47-000465,47,11,262
26628,"Жилой комплекс ""Ясно.Янино""  (2-я очередь строительства, 4-й пусковой)",СЗ КВС ДЕВЕЛОПМЕНТ,7802825802,120547.18852865581,"ЛО, Янино-2",59.9583,30.5972,,,9,9,115,6079.45,2022-06-14,2019-05-31,0,0,47-000465,47,11,262
26627,"Жилой комплекс ""Ясно.Янино""  (2-я очередь строительства, 4-й пусковой)",СЗ КВС ДЕВЕЛОПМЕНТ,7802825802,127232.04220588898,"ЛО, Янино-2",59.9578,30.5953,,,9,9,227,10091.43,2022-06-14,2019-05-31,0,0,47-000465,47,11,262
26285,"Жилой комплекс ""Сириус""",СЗ ИНВЕСТСТРОЙ КОРПОРАЦИЯ,7804087445,13520.764756279028,"ЛО, г. Гатчина, улица Хохлова",59.5762,30.1255,,,10,10,280,15715.0,2022-02-21,2019-05-31,0,0,47-000449,47,219,263
25575,,ЦЕРТУС,7813547995,189400.05411011408,"ЛО, п. Бугры, ул Нижняя",60.0699,30.3998,Девяткино,27.7,7,12,278,10039.85,2022-11-30,2019-05-31,0,0,47-000469,47,199,264
25574,,ЦЕРТУС,7813547995,72566.16904867189,"ЛО, п. Бугры",60.0699,30.3998,Девяткино,27.7,7,12,333,11771.43,2024-03-27,2019-05-31,0,0,47-000469,47,199,55
25141,ЖК «ВЕРЕВО-СИТИ»,СТРОЙ БИЗНЕС ГРУПП СЗ,7813213015,78910.58303647923,"ЛО, д. Малое Верево",59.622,30.1728,,,4,4,276,9638.16,2022-12-15,2019-05-31,0,0,47-000459,47,27,265
25140,ЖК «ВЕРЕВО-СИТИ»,СТРОЙ БИЗНЕС ГРУПП СЗ,7813213015,78910.58303647923,"ЛО, д. Малое Верево",59.6222,30.1725,,,4,4,92,3042.09,2022-12-15,2019-05-31,0,0,47-000459,47,27,265
25133,,А.Р.Т.,7804531413,85000.0,"ЛО, д. Вартемяги, ул Колхозная",60.1809,30.324,,,3,3,22,991.25,2021-12-15,2019-05-31,0,0,47-000457,47,0,266
24254,Жилой квартал «IQ Гатчина»,СЗ УК ПЕТРОКОМИНВЕСТ,7838369279,135162.0,"ЛО, г. Гатчина, улица Чехова",59.5802,30.1479,,,9,10,205,8643.28,2021-04-21,2019-05-31,0,0,47-000437,47,42,267
23683,"Жилой комплекс ""84 высота""",84 ВЫСОТА,7806536079,72036.0,"ЛО, д. Агалатово",60.215,30.3083,,,10,10,54,2748.15,2021-09-16,2019-05-31,0,0,47-000416,47,156,268
23682,"Жилой комплекс ""84 высота""",84 ВЫСОТА,7806536079,66227.39775443026,"ЛО, д. Агалатово",60.2152,30.3089,,,10,10,54,2748.15,2022-05-20,2019-05-31,0,0,47-000416,47,156,268
23680,"Жилой комплекс ""84 высота""",84 ВЫСОТА,7806536079,62071.0,"ЛО, д. Агалатово",60.2155,30.3086,,,6,6,30,1613.25,2021-12-10,2019-05-31,0,0,47-000416,47,156,268
23494,"ЖК ""Янинский каскад-5""",А-ЛЕКС,7838512810,51389.13251035377,"ЛО, гп Янино-1, улица 7-ая линия",59.9454,30.5612,,,3,13,251,10991.85,2024-05-28,2019-05-31,0,0,47-000188,47,0,269
23441,"Жилой комплекс «NEWПИТЕР»  лот 9, ЖК NEWПИТЕР  лот 9",СЗ СТ-НОВОСЕЛЬЕ,4725483458,90548.0,"ЛО, гп Новоселье, улица Невская",59.8099,30.0838,,,1,9,259,14944.86,2021-03-15,2019-05-31,0,0,47-000412,47,20,243
23440,"Жилой комплекс «NEWПИТЕР»  лот 8, ЖК NEWПИТЕР  лот 8",СЗ СТ-НОВОСЕЛЬЕ,4725483458,92507.0,"ЛО, гп Новоселье, улица Невская",59.8099,30.0815,,,1,9,259,14944.86,2021-03-15,2019-05-31,0,0,47-000411,47,20,243
23277,,ВЕДА-ХАУС,7816499059,142706.0,"ЛО, Деревня Заневка",59.94,30.5105,Улица Дыбенко,24.3666666666667,5,5,32,1838.78,2025-09-30,2019-05-31,0,0,47-000399,47,76,270
23275,,ВЕДА-ХАУС,7816499059,124805.0,"ЛО, Деревня Заневка",59.94,30.5114,Улица Дыбенко,23.7833333333333,5,5,27,1605.0,2025-09-30,2019-05-31,0,0,47-000399,47,76,270
23274,,ВЕДА-ХАУС,7816499059,50303.0,"ЛО, Деревня Заневка",59.9401,30.5114,Улица Дыбенко,23.8166666666667,5,5,32,1838.78,2025-09-30,2019-05-31,0,0,47-000399,47,76,270
23273,,ВЕДА-ХАУС,7816499059,141000.0,"ЛО, Деревня Заневка",59.9406,30.5117,Проспект Большевиков,33.0833333333333,5,5,31,1831.39,2025-09-30,2019-05-31,0,0,47-000399,47,76,270
23272,,ВЕДА-ХАУС,7816499059,42105.0,"ЛО, Деревня Заневка",59.9404,30.5123,Проспект Большевиков,32.4333333333333,5,5,31,1831.39,2025-09-30,2019-05-31,0,0,47-000399,47,76,270
23229,,АТЛАНТИКА,7811342079,46483.067205168896,"ЛО, г. Волхов, пр-кт Волховский",59.8944,32.3489,,,11,11,192,7762.3,2023-04-25,2019-05-31,0,0,47-000397,47,0,271
22767,"Жилой комплекс ""Цвета Радуги"", ЖК ""Цвета Радуги"", ""Цвета Радуги""",МАКСИМА,7805469623,71925.0,"ЛО, г. Мурино, улица Шувалова",60.0693,30.4454,Девяткино,16.0,15,15,156,6745.0,2021-11-30,2019-05-31,0,0,47-000381,47,35,272
22766,"Жилой комплекс ""Цвета Радуги"", ЖК ""Цвета Радуги"", ""Цвета Радуги""",МАКСИМА,7805469623,174252.6040492402,"ЛО, г. Мурино, улица Шувалова",60.0687,30.4446,Девяткино,16.8166666666667,17,17,686,25179.81,2022-06-15,2019-05-31,0,0,47-000381,47,35,272
21835,"ЖК Материк, секции Д, Е, Ж",ПЕТРОСТРОЙ,7839405032,39759.66090995175,"ЛО, г. Мурино, Земли САОЗТ ""Ручьи""",60.0659,30.4243,Девяткино,18.25,20,20,486,13999.29,2022-12-30,2019-05-31,0,0,47-000344,47,65,273
21447,"Жилой комплекс ""Невские панорамы""",СТ,7842496777,123605.67730050547,"ЛО, гп имени Свердлова, проезд Западный",59.7979,30.6359,,,12,12,610,24335.12,2023-10-17,2019-05-31,0,0,47-000577,47,0,274
21142,"Жилой комплекс ""Урбанист"", ЖК ""Урбанист"", ""Урбанист""",СТРОЙТЕК,4703136066,134185.0,"ЛО, п. Мурино, улица Екатерининская",60.0661,30.4417,Девяткино,10.7666666666667,2,23,1368,42182.14,2021-12-20,2019-05-31,0,0,47-000315,47,89,275
21141,"Жилой комплекс ""Урбанист"", ЖК ""Урбанист"", ""Урбанист""",СТРОЙТЕК,4703136066,193525.55665674096,"ЛО, п. Мурино, Проспект Ручьевский",60.0658,30.4392,Девяткино,14.6833333333333,15,16,420,14439.32,2023-02-20,2019-05-31,0,0,47-000315,47,89,276
21140,"Жилой комплекс ""Урбанист 2""",СТРОЙТЕК,4703136066,210143.42249924937,"ЛО, г. Мурино",60.068,30.4429,Девяткино,13.3333333333333,16,16,1151,38083.06,2023-11-22,2019-05-31,0,0,47-000314,47,89,7
21139,"Жилой комплекс ""Урбанист 2""",СТРОЙТЕК,4703136066,186756.0,"ЛО, г. Мурино",60.0679,30.4407,Девяткино,13.5666666666667,16,16,660,23770.48,2026-09-30,2019-05-31,1,0,47-000314,47,89,7
21002,,4Д КОНСТРАКШН,7839073281,69838.0,"ЛО, г. Всеволожск, улица Коралловская",60.0202,30.651,,,7,7,55,2780.6,2021-08-23,2019-05-31,0,0,47-000311,47,204,277
21001,,4Д КОНСТРАКШН,7839073281,73728.0,"ЛО, г. Всеволожск, улица Коралловская",60.0203,30.6507,,,7,7,60,2959.4,2021-08-23,2019-05-31,0,0,47-000311,47,204,277
20843,"ЖК ""Парковый""",РОСОБЛСТРОЙ,7810414683,64026.0,"ЛО, массив Агалатово, район Военный городок",60.216,30.3001,,,6,6,155,6588.86,2021-08-19,2019-05-31,0,0,47-000312,47,0,278
20280,"iD, жилой комплекс ""iD"" (ЖК""iD""), iDMurino, жилой комплекс ""iDMurino"" (ЖК ""iDMurino""), iDМурино, жилой комплекс ""iDМурино"" (ЖК ""iDМурино"")",ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ,7813294991,176229.8778013257,"ЛО, п. Мурино",60.0678,30.428,Девяткино,19.6,7,20,583,22644.62,2022-01-24,2019-05-31,0,0,47-000333,47,159,251
20169,"ЖК ""Мурино Парк""",ОНИКС,4705045632,186022.68115615277,"ЛО, п. Мурино, Проспект Ручьевский",60.0647,30.4383,Девяткино,15.5666666666667,21,21,216,7260.46,2022-03-22,2019-05-31,0,0,47-000277,47,201,276
20167,"ЖК ""Мурино Парк""",ОНИКС,4705045632,186498.3992424584,"ЛО, п. Мурино",60.0648,30.4375,Девяткино,15.2166666666667,21,21,900,29143.82,2022-03-21,2019-05-31,0,0,47-000277,47,201,251
19457,ЖК LOVO ,СЗ ДИБУНОВСКАЯ,7802794671,191929.0,"ЛО, пгт Сертолово-1, Ларина",60.1449,30.2122,,,16,17,229,11587.3,2025-12-31,2019-05-31,1,0,47-000258,47,0,279
19194,"Жилой комплекс ""Авиатор""",МАКСИМА,7805469623,126337.0,"ЛО, г. Мурино, пр-кт Ручьевский",60.0645,30.4438,Девяткино,10.1833333333333,16,19,739,23191.24,2021-04-21,2019-05-31,0,0,47-000250,47,35,206
19193,"Жилой комплекс ""Авиатор""",МАКСИМА,7805469623,414500.38327997475,"ЛО, г. Мурино, пр-кт Авиаторов Балтики",60.0648,30.4458,Девяткино,23.0833333333333,17,19,1709,51991.09,2022-11-09,2019-05-31,0,0,47-000250,47,35,280
19192,"Жилой комплекс ""Авиатор""",МАКСИМА,7805469623,234560.58078189116,"ЛО, г. Мурино, ул Екатерининская",60.0675,30.4446,Девяткино,13.2,19,19,289,8967.18,2022-07-26,2019-05-31,0,0,47-000250,47,35,281
19191,"Жилой комплекс ""Авиатор""",МАКСИМА,7805469623,220529.15182396176,"ЛО, г. Мурино, ул Екатерининская",60.0679,30.4461,Девяткино,14.0333333333333,15,15,91,4443.0,2022-08-31,2019-05-31,0,0,47-000250,47,35,281
19189,"Жилой комплекс ""Авиатор""",МАКСИМА,7805469623,189723.6439795855,"ЛО, г. Мурино, ул Екатерининская",60.0683,30.4481,Девяткино,12.9833333333333,15,15,117,5217.4,2024-04-12,2019-05-31,0,0,47-000250,47,35,281
19188,"Жилой комплекс ""Авиатор""",МАКСИМА,7805469623,206225.4349745009,"ЛО, г. Мурино, пр-кт Авиаторов Балтики",60.0675,30.4466,Девяткино,14.7833333333333,17,19,848,26558.26,2023-05-05,2019-05-31,0,0,47-000250,47,35,280
19187,"Жилой комплекс ""Авиатор""",МАКСИМА,7805469623,189290.0,"ЛО, г. Мурино, пр-кт Авиаторов Балтики",60.0674,30.4489,Девяткино,26.15,17,19,1422,42343.31,2027-03-31,2019-05-31,0,0,47-000250,47,35,280
17848,"ЖК ""Lake парк""",СЗ СТРОЙКОМ,4705029800,91724.0,"ЛО, г. Гатчина, улица Чкалова",59.5593,30.1246,,,3,3,15,1133.73,2021-12-16,2019-05-31,0,0,47-000235,47,0,282
17399,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,199008.03012482024,"ЛО, г. Мурино",60.0571,30.4485,Девяткино,36.9833333333333,18,19,274,11343.33,2023-06-16,2019-05-31,0,0,47-000326,47,21,7
17398,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,194702.8718363182,"ЛО, г. Мурино",60.058,30.4489,Девяткино,38.1333333333333,19,19,604,22065.18,2023-06-16,2019-05-31,0,0,47-000326,47,21,7
17397,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,263094.64760788204,"ЛО, г. Мурино",60.0583,30.4506,Девяткино,28.4333333333333,19,19,817,29255.54,2022-12-07,2019-05-31,0,0,47-000326,47,21,7
17396,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,193461.694548406,"ЛО, г. Мурино",60.0605,30.4507,Девяткино,28.4166666666667,18,18,352,13471.61,2022-10-24,2019-05-31,0,0,47-000326,47,21,7
17395,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,284279.88456508995,"ЛО, г. Мурино",60.0611,30.4516,Девяткино,29.0333333333333,19,19,272,11075.0,2022-10-24,2019-05-31,0,0,47-000326,47,21,7
17394,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,192754.88118320782,"ЛО, г. Мурино",60.0603,30.4524,Девяткино,27.3666666666667,18,18,369,14174.94,2022-03-29,2019-05-31,0,0,47-000326,47,21,7
17393,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,125997.0,"ЛО, г. Мурино",60.0607,30.4547,Девяткино,27.4666666666667,19,19,272,11075.0,2021-10-20,2019-05-31,0,0,47-000326,47,21,7
17392,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,196178.47319294765,"ЛО, г. Мурино",60.0609,30.4532,Девяткино,28.0833333333333,19,19,272,11075.0,2022-03-29,2019-05-31,0,0,47-000326,47,21,7
17391,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,124254.0,"ЛО, г. Мурино",60.06,30.4538,Девяткино,26.8,18,18,369,14174.94,2021-10-20,2019-05-31,0,0,47-000326,47,21,7
17390,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,118970.0,"ЛО, г. Мурино",60.0605,30.4563,Девяткино,24.8333333333333,19,19,272,11075.0,2021-05-14,2019-05-31,0,0,47-000326,47,21,7
17389,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,116350.0,"ЛО, г. Мурино",60.0599,30.4554,Девяткино,25.6666666666667,18,18,344,14080.11,2021-05-14,2019-05-31,0,0,47-000326,47,21,7
17388,ЦДС «Северный»,ИНВЕСТКАПИТАЛ,7813353502,118580.0,"ЛО, г. Мурино",60.0593,30.4563,Девяткино,23.55,18,18,256,10799.95,2021-05-14,2019-05-31,0,0,47-000326,47,21,7
14203,"iD, жилой комплекс ""iD"" (ЖК""iD""), iDMurino, жилой комплекс ""iDMurino"" (ЖК ""iDMurino""), iDМурино, жилой комплекс ""iDМурино"" (ЖК ""iDМурино"")",ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ,7813294991,79583.0,"ЛО, п. Мурино",60.0679,30.4281,Девяткино,19.7,2,20,630,23282.66,2021-10-29,2019-05-31,0,0,47-000282,47,159,251
10443,"iD, жилой комплекс ""iD"" (ЖК""iD""), iDMurino, жилой комплекс ""iDMurino"" (ЖК ""iDMurino""), iDМурино, жилой комплекс ""iDМурино"" (ЖК ""iDМурино"")",ЕВРОИНВЕСТ ДЕВЕЛОПМЕНТ,7813294991,128473.0,"ЛО, п. Мурино",60.0684,30.4271,Девяткино,20.4,8,20,652,24110.66,2021-02-15,2019-05-31,0,0,47-000278,47,159,251
10430,"ЖК ""Верхний",НЕРПА,7813517920,110359.47055809028,"ЛО, д. Старая, ул Мира",59.9363,30.626,,,13,14,544,23342.58,2023-05-26,2019-05-31,0,0,47-000056,47,0,283
9455,"ЖК ""ВЕРЕВО СИТИ""",СТРОЙ БИЗНЕС ГРУПП СЗ,7813213015,128855.62255478522,"ЛО, д. Малое Верево",59.6221,30.1688,,,4,4,93,2924.37,2023-09-07,2019-05-31,0,0,47-000050,47,27,265
9454,"ЖК ""ВЕРЕВО СИТИ""",СТРОЙ БИЗНЕС ГРУПП СЗ,7813213015,129201.02854227385,"ЛО, д. Малое Верево",59.6218,30.1692,,,4,4,72,3050.3,2023-09-07,2019-05-31,0,0,47-000050,47,27,265
9453,"ЖК ""ВЕРЕВО СИТИ""",СТРОЙ БИЗНЕС ГРУПП СЗ,7813213015,130917.89948008498,"ЛО, д. Малое Верево",59.6222,30.1701,,,4,4,62,1950.56,2023-09-07,2019-05-31,0,0,47-000050,47,27,265
9452,"ЖК ""ВЕРЕВО СИТИ""",СТРОЙ БИЗНЕС ГРУПП СЗ,7813213015,134511.9277943457,"ЛО, д. Малое Верево",59.6225,30.1705,,,4,4,124,3901.04,2023-09-07,2019-05-31,0,0,47-000050,47,27,265
8001,ЖК НОВОЕ ГОРЕЛОВО,СЗ ЛИГОВСКИЙ КАНАЛ,4720027099,156363.0,"ЛО, п. Новогорелово",59.7893,30.1691,,,16,16,638,27946.48,2021-03-16,2019-05-31,0,0,47-000304,47,144,246
7940,ЖК «ВЕРЕВО-СИТИ»,СТРОЙ БИЗНЕС ГРУПП СЗ,7813213015,123509.73119286973,"ЛО, д. Малое Верево",59.622,30.1708,,,4,4,68,2261.97,2023-09-07,2019-05-31,0,0,47-000043,47,27,265
7939,ЖК «ВЕРЕВО-СИТИ»,СТРОЙ БИЗНЕС ГРУПП СЗ,7813213015,128969.62910621121,"ЛО, д. Малое Верево",59.6221,30.1708,,,4,4,142,5020.97,2023-09-07,2019-05-31,0,0,47-000043,47,27,265
7572,"ЖК ""ВЕРЕВО-СИТИ""",СТРОЙ БИЗНЕС ГРУПП СЗ,7813213015,78910.58303647923,"ЛО, д. Малое Верево",59.622,30.1709,,,4,4,60,1895.01,2022-11-01,2019-05-31,0,0,47-000040,47,27,265
7571,"ЖК ""ВЕРЕВО-СИТИ""",СТРОЙ БИЗНЕС ГРУПП СЗ,7813213015,77421.42760517653,"ЛО, д. Малое Верево",59.622,30.1709,,,4,4,182,6291.14,2022-11-01,2019-05-31,0,0,47-000040,47,27,265
5644,,ТАРАФОРМ,4707024162,106183.0,"ЛО, г. Кингисепп, пр-кт Карла Маркса",59.3723,28.6189,,,5,5,54,2272.29,2021-12-02,2019-05-31,0,0,47-000028,47,90,284
5643,,ТАРАФОРМ,4707024162,113800.0,"ЛО, г. Кингисепп, пр-кт Карла Маркса",59.3727,28.6193,,,5,5,36,1515.14,2021-12-02,2019-05-31,0,0,47-000028,47,90,284
5642,,ТАРАФОРМ,4707024162,86593.0,"ЛО, г. Кингисепп, пр-кт Карла Маркса",59.3721,28.6194,,,4,5,28,1366.18,2021-06-11,2019-05-31,0,0,47-000028,47,90,284
5641,,ТАРАФОРМ,4707024162,86724.0,"ЛО, г. Кингисепп, пр-кт Карла Маркса",59.3717,28.6187,,,5,5,48,2360.04,2021-06-11,2019-05-31,0,0,47-000028,47,90,284
5114,"Жилой комплекс ""АРХИТЕКТОР"" ;    ЖК ""АРХИТЕКТОР""",СЗ СТРОИТЕЛЬНЫЙ ТРЕСТ,7804004544,104506.0,"ЛО, г. Кудрово",59.918,30.5119,Улица Дыбенко,17.45,1,28,869,51060.05,2021-09-16,2019-05-31,0,0,47-000025,47,0,83
4952,ЖК «Европейский парк»,СЗ ИНВЕСТТОРГ 6-1,7816343855,167776.29977003203,"ЛО, г. Кудрово, пр-кт Европейский",59.9115,30.5218,Улица Дыбенко,19.8666666666667,1,23,780,32240.8,2022-04-29,2019-05-31,0,0,47-000023,47,207,285
4951,ЖК «Европейский парк»,СЗ ИНВЕСТТОРГ 6-1,7816343855,255214.3887555677,"ЛО, г. Кудрово, пр-кт Европейский",59.9116,30.5197,Проспект Большевиков,21.1333333333333,1,23,740,32789.2,2023-06-05,2019-05-31,0,0,47-000023,47,207,285
3645,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,165953.0,"ЛО, Поселок Щеглово",60.0366,30.6572,,,7,7,48,2899.11,2026-12-31,2019-05-31,1,0,47-000166,47,22,16
3643,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,176164.0,"ЛО, Поселок Щеглово",60.0366,30.6572,,,7,7,48,2899.11,2026-12-31,2019-05-31,1,0,47-000166,47,22,16
3642,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,199243.58569689316,"ЛО, Поселок Щеглово, Улица Кленовая роща",60.0366,30.6572,,,7,7,48,2899.11,2022-12-13,2019-05-31,0,0,47-000166,47,22,286
3639,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,191033.5031789692,"ЛО, Поселок Щеглово, Улица Кленовая роща",60.0366,30.6572,,,7,7,48,2899.11,2022-12-13,2019-05-31,0,0,47-000166,47,22,286
3637,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,170280.0,"ЛО, Поселок Щеглово",60.0366,30.6572,,,7,7,48,2899.11,2026-12-31,2019-05-31,1,0,47-000166,47,22,16
3636,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,169732.0,"ЛО, Поселок Щеглово",60.0366,30.6572,,,7,7,36,2195.22,2026-12-31,2019-05-31,1,0,47-000166,47,22,16
3635,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,175019.16399873744,"ЛО, Поселок Щеглово, Улица Рябиновая роща",60.0366,30.6572,,,7,7,48,2899.11,2022-02-16,2019-05-31,0,0,47-000166,47,22,287
3634,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,131217.0,"ЛО, Поселок Щеглово, Улица Рябиновая роща",60.0366,30.6572,,,7,7,48,2899.11,2021-10-04,2019-05-31,0,0,47-000166,47,22,287
3633,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,178063.98520990214,"ЛО, Поселок Щеглово, Улица Рябиновая роща",60.0366,30.6572,,,7,7,36,2195.22,2022-09-29,2019-05-31,0,0,47-000166,47,22,287
3632,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,245125.58055643234,"ЛО, Поселок Щеглово, Улица Рябиновая роща",60.0366,30.6572,,,7,7,46,2780.39,2022-11-16,2019-05-31,0,0,47-000166,47,22,287
3630,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,184489.56125715832,"ЛО, Поселок Щеглово, Улица Рябиновая роща",60.0366,30.6572,,,7,7,48,2899.11,2022-09-29,2019-05-31,0,0,47-000166,47,22,287
3628,Grona Lund,СЗ ГРЁНА ЛУНД,7814841936,132386.0,"ЛО, Поселок Щеглово, Улица Рябиновая роща",60.0366,30.6572,,,7,7,48,2899.11,2021-10-29,2019-05-31,0,0,47-000166,47,22,287
46563,Жилой комплекс Астрид,СЗ СПБ РЕНОВАЦИЯ - КОЛПИНО,7841095941,207946.0,"г. Санкт-Петербург, г. Колпино, пр-кт Ленина",59.7489,30.5683,,,9,9,547,21416.49,2024-09-27,2022-06-14,0,0,78-001877,78,0,288
46519,ЖК Югтаун квартал Греция,СЗ КВС-МОСКОВСКИЙ,7802683107,186058.0,"г. Санкт-Петербург, Поселок Шушары, Территория предприятия Шушары, участок 665, участок 668, участок 508 (Пулковский), участок 1",59.7532,30.3197,,,6,6,148,6847.4,2024-10-04,2022-06-09,0,0,78-001874,78,19,289
46518,ЖК Югтаун квартал Греция,СЗ КВС-МОСКОВСКИЙ,7802683107,190350.0,"г. Санкт-Петербург, Поселок Шушары, Территория предприятия Шушары, участок 665, участок 668, участок 508 (Пулковский), участок 1",59.7532,30.3197,,,6,6,173,7777.9,2024-10-04,2022-06-09,0,0,78-001874,78,19,289
46517,ЖК Югтаун квартал Греция,СЗ КВС-МОСКОВСКИЙ,7802683107,191573.0,"г. Санкт-Петербург, Поселок Шушары, Территория предприятия Шушары, участок 665, участок 668, участок 508 (Пулковский), участок 1",59.7532,30.3197,,,6,6,297,13453.6,2024-10-04,2022-06-09,0,0,78-001874,78,19,289
46516,ЖК Югтаун квартал Греция,СЗ КВС-МОСКОВСКИЙ,7802683107,188545.0,"г. Санкт-Петербург, Поселок Шушары, Территория предприятия Шушары, участок 665, участок 668, участок 508 (Пулковский), участок 1",59.7533,30.32,,,6,6,158,7007.4,2024-10-04,2022-06-09,0,0,78-001874,78,19,289
46515,ЖК Югтаун квартал Греция,СЗ КВС-МОСКОВСКИЙ,7802683107,190575.0,"г. Санкт-Петербург, Поселок Шушары, Территория предприятия Шушары, участок 665, участок 668, участок 508 (Пулковский), участок 1",59.7532,30.3197,,,6,6,173,7777.9,2024-10-04,2022-06-09,0,0,78-001874,78,19,289
46491,GloraX Василеостровский,СЗ НТВО,7841026056,329169.0,"г. Санкт-Петербург, Невская губа, участок 7, (западнее Васильевского острова, квартал 5)",59.9422,30.1946,Зенит,35.7833333333333,2,19,373,19590.55,2025-01-14,2022-06-08,0,0,78-001868,78,157,290
46106,ЖК Amber Club на Малой Неве,СЗ ОСТРОВ СИТИ,7810781309,383863.0,"г. Санкт-Петербург, Улица Уральская",59.9567,30.2499,Приморская,18.4833333333333,7,13,418,20851.12,2024-12-04,2022-05-16,0,0,78-001862,78,161,291
46105,ЖК Amber Club на Малой Неве,СЗ ОСТРОВ СИТИ,7810781309,371441.0,"г. Санкт-Петербург, Улица Уральская",59.9567,30.2499,Приморская,18.4833333333333,13,13,941,36850.96,2024-12-04,2022-05-16,0,0,78-001862,78,161,291
46104,ЖК НАУКА. 5 этап.Корпус 4 5 6,СЗ ОЗЕРНЫЙ КРАЙ,7804435068,276744.0,г. Санкт-Петербург,60.0197,30.3817,Академическая,17.3,12,12,200,15323.52,2025-12-31,2022-05-16,1,0,78-001860,78,83,90
46103,ЖК НАУКА. 4 этап.Корпус 7 и 8,СЗ ОЗЕРНЫЙ КРАЙ,7804435068,292000.0,г. Санкт-Петербург,60.021,30.3826,Академическая,18.0166666666667,14,14,296,19732.79,2025-07-08,2022-05-16,0,0,78-001860,78,83,90
46102,ЖК НАУКА. 3 этап.Корпус 2 и 3,СЗ ОЗЕРНЫЙ КРАЙ,7804435068,298934.0,г. Санкт-Петербург,60.0186,30.381,Академическая,16.9333333333333,14,14,329,19761.9,2025-04-18,2022-05-16,0,0,78-001860,78,83,90
46101,ЖК НАУКА. 2 этап.Корпус 9,СЗ ОЗЕРНЫЙ КРАЙ,7804435068,280070.0,г. Санкт-Петербург,60.0217,30.3836,Политехническая,17.4166666666667,14,14,592,39809.26,2024-11-20,2022-05-16,0,0,78-001860,78,83,90
