id,name,developer,developer_inn,price_for_sqm,address,latitude,longitude,metro,metro_time,floors_min,floors_max,apartments,total_area,completion_date,start_date,escrow,problem_flag,rpd_number,region_num,developer_group,address_code
54380,ЖК PLUS Пулковский,СЗ СЕВЕРНАЯ ВЕНЕЦИЯ,7810740292,189899.0,"г. Санкт-Петербург, ш Пулковское",59.7478,30.3048,,,6,6,223,8033.85,2025-12-31,2023-09-20,1,0,78-002013,78,56,117
54379,ЖК PLUS Пулковский,СЗ СЕВЕРНАЯ ВЕНЕЦИЯ,7810740292,190884.0,"г. Санкт-Петербург, ш Пулковское",59.7486,30.3027,,,6,6,223,8026.39,2025-12-31,2023-09-20,1,0,78-002013,78,56,117
54244,ЛСР.Большая Охта,СЗ ЛСР. ПРОЕКТ,7806560931,319083.0,"г. Санкт-Петербург, ул Партизанская",59.9442,30.4256,Новочеркасская,16.0666666666667,12,12,288,10982.1,2026-06-30,2023-09-13,1,0,78-002012,78,104,111
54243,ЛСР.Большая Охта,СЗ ЛСР. ПРОЕКТ,7806560931,297333.0,"г. Санкт-Петербург, ул Партизанская",59.9434,30.4262,Новочеркасская,15.45,13,14,911,30010.6,2025-12-31,2023-09-13,1,0,78-002012,78,104,111
54176,ЖК БелАрт,РСТИ (СЗ),7813619985,299439.0,г. Санкт-Петербург,59.9839,30.3651,Лесная,17.9166666666667,24,24,358,15516.38,2025-12-31,2023-09-11,1,0,78-002010,78,41,90
54153,"ЖК ""Парусная 1""",СЗ ИК СТРОИТЕЛЬНЫЙ ТРЕСТ,7804181303,381985.0,"г. Санкт-Петербург, ул Шкиперский проток",59.9374,30.228,Приморская,22.8166666666667,9,15,1163,63829.7,2026-12-31,2023-09-11,1,0,78-002009,78,176,149
54149,Жилой комплекс Parkolovo,СЗ ЕВРОПЕЙСКАЯ ПЕРСПЕКТИВА 1,4703177778,203150.32678350972,г. Санкт-Петербург,60.0692,30.2564,,,2,16,1271,52377.48,2024-01-09,2023-09-08,0,0,78-002008,78,0,90
54021,"UP-квартал ""Новый Московский""",СЗ СЛАВЯНКА,4706046974,141803.0,"г. Санкт-Петербург, ш Московское",59.752,30.4966,,,11,11,159,5802.32,2025-12-31,2023-09-04,1,0,78-002007,78,114,150
54020,"UP-квартал ""Новый Московский""",СЗ СЛАВЯНКА,4706046974,144703.0,"г. Санкт-Петербург, ш Московское",59.752,30.4966,,,7,11,344,14718.58,2025-12-31,2023-09-04,1,0,78-002007,78,114,150
54019,"UP-квартал ""Новый Московский""",СЗ СЛАВЯНКА,4706046974,153244.0,"г. Санкт-Петербург, ш Московское",59.752,30.4966,,,7,11,337,14365.33,2025-12-31,2023-09-04,1,0,78-002007,78,114,150
54018,"UP-квартал ""Новый Московский""",СЗ СЛАВЯНКА,4706046974,143999.0,"г. Санкт-Петербург, ш Московское",59.752,30.4966,,,7,11,340,14711.96,2025-12-31,2023-09-04,1,0,78-002007,78,114,150
53860,Жилой комплекс Парадный ансамбль,СЗ НОРД СИТИ,7810781281,233326.0,"г. Санкт-Петербург, ш Пулковское",59.7503,30.308,,,6,6,415,12847.06,2025-12-31,2023-08-28,1,0,78-002006,78,6,117
53836,Жилой комплекс Парадный ансамбль,СЗ НОРД СИТИ,7810781281,238312.0,"г. Санкт-Петербург, ш Пулковское",59.751,30.3087,,,6,6,227,7969.25,2025-12-31,2023-08-23,1,0,78-002005,78,6,117
53529,ЖК Титул в Московском,СЗ НОВЫЙ ЭЛЕМЕНТ,7810770106,323063.0,"г. Санкт-Петербург, ул Кубинская",59.8428,30.2989,Московская,28.2166666666667,4,11,145,4870.78,2026-09-30,2023-08-03,1,0,78-002004,78,115,151
53528,ЖК Титул в Московском,СЗ НОВЫЙ ЭЛЕМЕНТ,7810770106,320027.0,"г. Санкт-Петербург, ул Кубинская",59.8428,30.2989,Московская,28.2166666666667,4,18,1601,52806.48,2026-09-30,2023-08-03,1,0,78-002004,78,115,151
53469,ЖК «Univer City. Город возможностей»,СЗ СЭТЛ ПРОЕКТ,7810787614,211085.0,"г. Санкт-Петербург, Шоссе Колпинское (Детскосельский)",59.7337,30.4761,,,4,5,273,8644.19,2025-12-31,2023-07-31,1,0,78-002003,78,39,119
53392,Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,244549.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8431,30.0819,,,5,5,259,8044.78,2026-06-30,2023-07-25,1,0,78-002002,78,13,152
53391,Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,248436.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8431,30.0819,,,5,5,272,8444.81,2026-06-30,2023-07-25,1,0,78-002002,78,13,152
53390,Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,241709.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8431,30.0819,,,5,5,509,15070.5,2026-06-30,2023-07-25,1,0,78-002002,78,13,152
53331,Клубный дом TALENTO,СЗ ИНДИКАТОР,7810621168,436419.0,"г. Санкт-Петербург, ул Заставская",59.8886,30.3233,Московские ворота,7.13333333333333,7,13,83,4897.4,2026-03-31,2023-07-20,1,0,78-002001,78,0,153
53127,Жилой комплекс ЦДС Черная речка ,ГОРОДСКАЯ ПЕРСПЕКТИВА,7813274970,280956.0,"г. Санкт-Петербург, Переулок Красногвардейский",59.9837,30.3198,Лесная,24.2333333333333,14,16,577,31015.0,2025-12-31,2023-07-11,1,0,78-002000,78,68,154
53001,GloraX Парголово Глоракс Парголово,СЗ ЭС ПИ РАЙТЕРС,5038064980,197115.0,"г. Санкт-Петербург, район Пригородный",60.0672,30.2596,,,16,16,280,9945.46,2025-12-31,2023-07-06,1,0,78-001999,78,61,155
53000,GloraX Парголово Глоракс Парголово,СЗ ЭС ПИ РАЙТЕРС,5038064980,188894.0,"г. Санкт-Петербург, район Пригородный",60.0672,30.2596,,,16,16,276,10425.18,2025-12-31,2023-07-06,1,0,78-001999,78,61,155
52999,GloraX Парголово Глоракс Парголово,СЗ ЭС ПИ РАЙТЕРС,5038064980,204045.0,"г. Санкт-Петербург, район Пригородный",60.0672,30.2596,,,16,16,291,10358.95,2025-12-31,2023-07-06,1,0,78-001999,78,61,155
52998,GloraX Парголово Глоракс Парголово,СЗ ЭС ПИ РАЙТЕРС,5038064980,220923.0,"г. Санкт-Петербург, район Пригородный",60.0672,30.2596,,,16,16,566,26443.23,2027-12-31,2023-07-06,1,0,78-001999,78,61,155
52997,GloraX Парголово Глоракс Парголово,СЗ ЭС ПИ РАЙТЕРС,5038064980,188112.0,"г. Санкт-Петербург, район Пригородный",60.0672,30.2596,,,16,16,679,26636.39,2027-12-31,2023-07-06,1,0,78-001999,78,61,155
52995,GloraX Парголово Глоракс Парголово,СЗ ЭС ПИ РАЙТЕРС,5038064980,231984.0,"г. Санкт-Петербург, район Пригородный",60.0672,30.2596,,,16,16,626,26384.07,2025-12-31,2023-07-06,1,0,78-001999,78,61,155
52908,"ЖК ""Лисино""",СЗ УНИСТРОЙРЕГИОН-1,1660313450,211335.0,г. Санкт-Петербург,60.0256,30.0111,,,5,5,19,1661.4,2025-09-30,2023-06-30,1,0,78-001998,78,25,90
52907,"ЖК ""Лисино""",СЗ УНИСТРОЙРЕГИОН-1,1660313450,298943.0,г. Санкт-Петербург,60.0255,30.0111,,,5,5,27,1704.52,2025-09-30,2023-06-30,1,0,78-001998,78,25,90
52906,"ЖК ""Лисино""",СЗ УНИСТРОЙРЕГИОН-1,1660313450,227817.0,г. Санкт-Петербург,60.0255,30.0111,,,5,5,27,1704.52,2025-09-30,2023-06-30,1,0,78-001998,78,25,90
52905,"ЖК ""Лисино""",СЗ УНИСТРОЙРЕГИОН-1,1660313450,243107.0,г. Санкт-Петербург,60.0255,30.0111,,,5,5,27,1704.52,2025-09-30,2023-06-30,1,0,78-001998,78,25,90
52904,"ЖК ""Лисино""",СЗ УНИСТРОЙРЕГИОН-1,1660313450,243207.0,г. Санкт-Петербург,60.0249,30.0105,,,5,5,171,8746.0,2025-09-30,2023-06-30,1,0,78-001998,78,25,90
52903,"ЖК ""Лисино""",СЗ УНИСТРОЙРЕГИОН-1,1660313450,230706.0,г. Санкт-Петербург,60.0255,30.0111,,,5,5,171,8746.0,2025-09-30,2023-06-30,1,0,78-001998,78,25,90
52902,"ЖК ""Лисино""",СЗ УНИСТРОЙРЕГИОН-1,1660313450,300174.0,г. Санкт-Петербург,60.0259,30.0105,,,5,5,27,1704.52,2025-09-30,2023-06-30,1,0,78-001998,78,25,90
52901,"ЖК ""Лисино""",СЗ УНИСТРОЙРЕГИОН-1,1660313450,256980.0,г. Санкт-Петербург,60.0246,30.0115,,,5,5,27,1704.52,2025-09-30,2023-06-30,1,0,78-001998,78,25,90
52900,"ЖК ""Лисино""",СЗ УНИСТРОЙРЕГИОН-1,1660313450,241915.0,г. Санкт-Петербург,60.0249,30.0113,,,5,5,171,8746.0,2025-09-30,2023-06-30,1,0,78-001998,78,25,90
52899,"ЖК ""Лисино""",СЗ УНИСТРОЙРЕГИОН-1,1660313450,242359.0,г. Санкт-Петербург,60.0243,30.0113,,,5,5,128,7570.0,2025-09-30,2023-06-30,1,0,78-001998,78,25,90
52844,ЖК Бакунина 33,СЗ АЛЬТЕРНАТИВА,7842117549,405373.0,"г. Санкт-Петербург, пр-кт Бакунина",59.9308,30.3859,Площадь Александра Невского 1,12.1833333333333,10,10,113,9240.0,2025-05-26,2023-06-28,0,0,78-001997,78,228,156
52807,,СЗ ДОМ НА ЧЕРНОЙ РЕЧКЕ,7802651056,410120.0,"г. Санкт-Петербург, Набережная Черной речки",59.9814,30.3195,Чёрная речка,17.9166666666667,11,11,194,11861.2,2026-12-31,2023-06-26,1,0,78-001996,78,0,157
52734,Квартал бизнес-класса Б15,СЗ КВС-КОНДРАТЬЕВСКИЙ,7802683121,289545.0,"г. Санкт-Петербург, пр-кт Кондратьевский",59.9775,30.3873,Лесная,14.6,4,19,1065,55385.94,2026-06-30,2023-06-22,1,0,78-001995,78,0,158
52617,"ЖК ""Морская миля""",СЗ ЛСР,7838082999,249474.0,"г. Санкт-Петербург, улица Маршала Казакова",59.8639,30.2193,Автово,16.9,24,24,770,23159.78,2025-09-30,2023-06-16,1,0,78-001994,78,15,159
52616,"ЖК ""Морская миля""",СЗ ЛСР,7838082999,245644.0,"г. Санкт-Петербург, улица Маршала Казакова",59.8639,30.2193,Автово,16.9,24,24,770,23159.78,2025-09-30,2023-06-16,1,0,78-001994,78,15,159
52615,Жилой квартал Дубровский,СЗ КВС-ПУШКИН,4706051734,225446.0,"г. Санкт-Петербург, г. Пушкин",59.6984,30.4024,,,5,5,202,10927.2,2025-12-31,2023-06-16,1,0,78-001993,78,60,160
52614,Жилой квартал Дубровский,СЗ КВС-ПУШКИН,4706051734,233660.0,"г. Санкт-Петербург, г. Пушкин",59.6985,30.4022,,,5,5,202,10927.5,2025-12-31,2023-06-16,1,0,78-001993,78,60,160
52613,Жилой квартал Дубровский,СЗ КВС-ПУШКИН,4706051734,240325.0,"г. Санкт-Петербург, г. Пушкин",59.6984,30.4036,,,5,5,207,11286.9,2025-12-31,2023-06-16,1,0,78-001993,78,60,160
52612,Жилой квартал Дубровский,СЗ КВС-ПУШКИН,4706051734,230790.0,"г. Санкт-Петербург, г. Пушкин",59.6979,30.4024,,,5,5,207,11287.1,2025-12-31,2023-06-16,1,0,78-001993,78,60,160
52429,ЖК Курортный квартал корпус 10,СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,166541.0,г. Санкт-Петербург,60.1157,30.1734,,,10,10,62,2533.2,2025-06-11,2023-06-13,0,0,78-001992,78,24,90
52316,ЖК Курортный Квартал корпус 6,СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,205897.0,"г. Санкт-Петербург, поселок Песочный",60.1172,30.1671,,,9,9,94,3397.3,2025-06-17,2023-06-05,0,0,78-001990,78,24,140
52244,ЖК Курортный Квартал корпус 2,СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,160034.0,г. Санкт-Петербург,60.1172,30.1657,,,10,10,62,3095.9,2025-05-27,2023-05-30,0,0,78-001988,78,24,90
52226,ЖК Курортный квартал корпус 3,СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,167294.0,г. Санкт-Петербург,60.1175,30.1657,,,9,9,40,2942.7,2025-05-26,2023-05-29,0,0,78-001987,78,24,90
52225,ЖК Курортный квартал корпус 5,СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,160034.0,"г. Санкт-Петербург, поселок Песочный",60.1169,30.1678,,,9,9,86,3528.5,2025-06-11,2023-05-29,0,0,78-001986,78,24,140
52074,ЖК Пулковский дом,СЗ ЭТАЛОН ЦАРСКОСЕЛЬСКИЙ,7814812741,332763.0,"г. Санкт-Петербург, поселок Шушары, район Пулковское, участок 571, участок 9",59.7502,30.3656,,,5,5,241,11376.8,2025-12-31,2023-05-22,1,0,78-001984,78,0,161
51920,ЖК Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,267660.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8424,30.0869,,,5,5,174,5721.2,2026-03-31,2023-05-11,1,0,78-001982,78,13,152
51919,ЖК Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,246493.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8424,30.0869,,,5,5,236,7583.05,2026-03-31,2023-05-11,1,0,78-001982,78,13,152
51918,ЖК Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,252260.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8424,30.0869,,,5,5,227,7591.68,2026-03-31,2023-05-11,1,0,78-001982,78,13,152
51917,ЖК Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,246674.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8424,30.0869,,,5,5,253,8273.66,2026-03-31,2023-05-11,1,0,78-001982,78,13,152
51663,Аэронавт,СЗ ЛИГОВСКИЙ СИТИ,7806543527,307716.0,"г. Санкт-Петербург, Муниципальное образование Волковское, Лиговский проспект",59.9032,30.3441,Обводный Канал,17.8166666666667,1,15,728,30266.9,2025-12-31,2023-04-26,1,0,78-001980,78,87,162
51613,ЖК Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,258453.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8533,30.0865,,,5,5,271,8850.05,2025-06-30,2023-04-24,0,0,78-001979,78,13,152
51612,ЖК Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,230962.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8533,30.0865,,,5,5,240,8026.6,2025-06-30,2023-04-24,0,0,78-001979,78,13,152
51611,ЖК Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,261318.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8533,30.0865,,,5,5,240,8026.6,2025-06-30,2023-04-24,0,0,78-001979,78,13,152
51610,ЖК Дворцовый фасад,СЗ СЭТЛ ДЕВЕЛОПМЕНТ,7810759889,233044.0,"г. Санкт-Петербург, поселок Стрельна, пр-кт Буденного",59.8457,30.0865,,,5,5,264,8695.09,2025-06-30,2023-04-24,0,0,78-001979,78,13,152
51575,"Жилой комплекс ""Новикола""",СЗ МИ2,7804611980,192687.0,"г. Санкт-Петербург, г. Красное Село, улица Лермонтова",59.735,30.0812,,,7,9,301,14350.33,2026-03-31,2023-04-21,1,0,78-001978,78,0,163
51353,,СЗ ЕВРОПЕЙСКАЯ ПЕРСПЕКТИВА 2,4703177792,184966.0,"г. Санкт-Петербург, поселок Парголово, район Пригородный",60.0678,30.2658,,,17,17,839,32311.58,2025-09-30,2023-04-11,1,0,78-001977,78,181,164
51352,,СЗ ЕВРОПЕЙСКАЯ ПЕРСПЕКТИВА 2,4703177792,200875.0,"г. Санкт-Петербург, поселок Парголово, район Пригородный",60.0691,30.2667,Парнас,34.75,4,16,1062,41261.06,2024-12-25,2023-04-11,0,0,78-001977,78,181,164
51297,ЖК Аквилон Leaves-2,СЗ АКВИЛОНЛИВЗ2.0,9703017639,254909.0,"г. Санкт-Петербург, Шоссе Пулковское, участок 2, (севернее дома 30, литера Ж по Пулковскому шоссе), ЗУ2",59.825,30.3351,Звёздная,20.8666666666667,8,13,900,43324.6,2025-12-31,2023-04-07,1,0,78-001976,78,0,165
51238,ЖК Лайнеръ,РСТИ (СЗ),7813619985,348547.0,"г. Санкт-Петербург, набережная Октябрьская",59.8616,30.497,Ломоносовская,17.0666666666667,12,18,271,12367.08,2025-09-30,2023-04-04,1,0,78-001975,78,41,166
51069,Сампсониевский 32,ЛЕГЕНДА САМПСОНИЕВСКОГО,7810780584,288496.0,"г. Санкт-Петербург, пр-кт Большой Сампсониевский",59.9675,30.3419,Выборгская,10.45,7,7,20,1059.97,2026-12-31,2023-03-24,1,0,78-001970,78,175,167
51068,Сампсониевский 32,ЛЕГЕНДА САМПСОНИЕВСКОГО,7810780584,371545.0,"г. Санкт-Петербург, пр-кт Большой Сампсониевский",59.9671,30.3418,Выборгская,9.8,2,12,570,35120.92,2026-12-31,2023-03-24,1,0,78-001970,78,175,167
50936,"ЖК ""VI Квартал""",СЗ ГРАФИТ,7839113181,306430.0,"г. Санкт-Петербург, г. Пушкин, ул Церковная",59.7263,30.4082,,,5,5,17,2000.0,2025-12-31,2023-03-20,1,0,78-001969,78,105,168
50935,"ЖК ""VI Квартал""",СЗ ГРАФИТ,7839113181,412497.0,"г. Санкт-Петербург, г. Пушкин, ул Церковная",59.7268,30.4075,,,5,5,21,2000.0,2025-12-31,2023-03-20,1,0,78-001968,78,105,168
50918,"ЖК ""VI Квартал""",СЗ ГРАФИТ,7839113181,282572.0,"г. Санкт-Петербург, г. Пушкин, ул Гражданская",59.7273,30.4098,,,5,5,17,2000.0,2025-12-31,2023-03-17,1,0,78-001967,78,105,169
50744,ЦДС Dreamline,СЗ УНИВЕРСАЛ ИНВЕСТ КАМЕНКА 1,4703182182,220203.0,"г. Санкт-Петербург, ул Парашютная",60.0404,30.2349,Комендантский проспект,29.8,2,18,222,11385.35,2027-03-31,2023-03-04,1,0,78-001965,78,125,112
50742,ЦДС Dreamline,СЗ УНИВЕРСАЛ ИНВЕСТ КАМЕНКА 1,4703182182,226680.0,"г. Санкт-Петербург, ул Парашютная",60.041,30.2359,Комендантский проспект,31.4166666666667,1,18,968,41764.9,2025-03-21,2023-03-04,0,0,78-001965,78,125,112
50709,Жилой комплекс Аквилон All In 3.0,СЗ ЧКАЛОВ 2.0,7810937154,172996.0,"г. Санкт-Петербург, Улица Школьная",59.8133,30.3551,Купчино,25.0166666666667,13,13,812,27310.16,2025-12-31,2023-03-02,1,0,78-001964,78,0,85
50708,Дом РЕГЕНБОГЕН СПб наб. р Смоленки 8-86,СЗ СТРУКТУРА-4,7814779371,386076.0,"г. Санкт-Петербург, Набережная Реки Смоленки, дом 8/86 (юго-восточнее дома 8/86 литера Б по набережной реки Смоленки)",59.9491,30.2709,Василеостровская,12.6166666666667,6,11,360,19912.72,2025-12-31,2023-03-02,1,0,78-001963,78,0,170
50683,"ЖК ""VI Квартал""",СЗ ГРАФИТ,7839113181,299500.0,"г. Санкт-Петербург, г. Пушкин, улица Новая",59.7269,30.4092,,,5,5,21,2000.0,2025-12-31,2023-02-28,1,0,78-001962,78,105,171
50546,ЖК Югтаун квартал Австралия,СЗ КВС-МОСКОВСКИЙ,7802683107,185084.0,"г. Санкт-Петербург, поселок Шушары, Территория предприятия Шушары, уч. 665, уч. 668, уч. 508 (Пулковский), участок 10",59.753,30.3236,,,6,6,192,10192.2,2027-12-31,2023-02-15,1,0,78-001960,78,19,172
50545,ЖК Югтаун квартал Австралия,СЗ КВС-МОСКОВСКИЙ,7802683107,198076.0,"г. Санкт-Петербург, поселок Шушары, район Территоиря предприятия Шушары, уч. 665, уч. 668, уч. 508 (Пулковский), участок 10",59.7533,30.3237,,,6,6,244,10863.92,2025-09-30,2023-02-15,1,0,78-001960,78,19,173
50544,ЖК Югтаун квартал Австралия,СЗ КВС-МОСКОВСКИЙ,7802683107,192881.0,"г. Санкт-Петербург, поселок Шушары, Территория предприятия Шушары, уч. 665, уч. 668, уч. 508 (Пулковский), участок 10",59.753,30.3235,,,6,6,244,10863.92,2025-09-30,2023-02-15,1,0,78-001960,78,19,172
50543,ЖК Югтаун квартал Австралия,СЗ КВС-МОСКОВСКИЙ,7802683107,196350.0,"г. Санкт-Петербург, поселок Шушары, Территория предприятия Шушары, уч. 665, уч. 668, уч. 508 (Пулковский), участок 10",59.7534,30.324,,,6,6,251,12129.38,2025-09-30,2023-02-15,1,0,78-001960,78,19,172
50542,ЖК Югтаун квартал Австралия,СЗ КВС-МОСКОВСКИЙ,7802683107,191801.0,"г. Санкт-Петербург, поселок Шушары, Уч. 665, уч. 668, уч. 508 (Пулковский), участок 10",59.7529,30.3228,,,6,6,251,12129.38,2025-09-30,2023-02-15,1,0,78-001960,78,19,174
50490,"ЖК""Октябрьская набережная""",СЗ ЛСР,7838082999,233588.0,"г. Санкт-Петербург, Набережная Октябрьская",59.872,30.4849,Ломоносовская,17.5666666666667,26,26,408,12055.0,2025-12-31,2023-02-10,1,0,78-001959,78,15,175
50489,"ЖК""Октябрьская набережная""",СЗ ЛСР,7838082999,222311.0,"г. Санкт-Петербург, Набережная Октябрьская",59.8724,30.4842,Ломоносовская,17.45,26,26,408,12055.0,2025-12-31,2023-02-10,1,0,78-001959,78,15,175
50488,"ЖК""Октябрьская набережная""",СЗ ЛСР,7838082999,228537.0,"г. Санкт-Петербург, Набережная Октябрьская",59.8726,30.4831,Ломоносовская,19.0,26,26,360,12054.8,2026-09-30,2023-02-10,1,0,78-001959,78,15,175
50487,"ЖК""Октябрьская набережная""",СЗ ЛСР,7838082999,224264.0,"г. Санкт-Петербург, Набережная Октябрьская",59.8729,30.4826,Ломоносовская,16.1333333333333,26,26,384,12054.8,2026-09-30,2023-02-10,1,0,78-001959,78,15,175
50486,"ЖК""Октябрьская набережная""",СЗ ЛСР,7838082999,227482.0,"г. Санкт-Петербург, Набережная Октябрьская",59.8732,30.4811,Ломоносовская,20.3166666666667,26,26,384,12054.8,2026-09-30,2023-02-10,1,0,78-001959,78,15,175
50403,ЖК Любоград 3 очередь Царевна-Лягушка,СЗ КВС-ЛЮБОГРАД,7802683058,221701.0,"г. Санкт-Петербург, шоссе Красносельское",59.8491,30.0794,,,5,5,52,2130.52,2025-09-30,2023-02-06,1,0,78-001958,78,16,176
50391,,СЗ КВС-ЛЮБОГРАД,7802683058,206000.0,"г. Санкт-Петербург, г. Стрельна, шоссе Красносельское",59.8489,30.0801,,,5,5,248,11175.38,2025-09-30,2023-02-03,1,0,78-001957,78,16,177
50390,,СЗ КВС-ЛЮБОГРАД,7802683058,210450.0,"г. Санкт-Петербург, г. Стрельна, шоссе Красносельское",59.8487,30.0805,,,5,5,248,11175.38,2025-09-30,2023-02-03,1,0,78-001957,78,16,177
50389,ЖК Любоград 3 очередь Царевна-Лягушка,СЗ КВС-ЛЮБОГРАД,7802683058,212749.0,"г. Санкт-Петербург, поселок Стрельна, шоссе Красносельское",59.849,30.0807,,,5,5,248,11175.38,2025-09-30,2023-02-03,1,0,78-001957,78,16,178
50058,Витебский парк,СЗ ЛИГОВСКИЙ СИТИ,7806543527,273205.0,"г. Санкт-Петербург, Муниципальное образование Волковское, Лиговский проспект",59.9007,30.3426,Московские ворота,17.35,1,16,724,28252.4,2025-09-30,2023-01-19,1,0,78-001956,78,87,162
49928,ЖК Курортный квартал уч.581,СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,215777.0,г. Санкт-Петербург,60.1182,30.1676,,,9,10,370,13203.0,2025-04-01,2023-01-10,0,0,78-001955,78,24,90
49927,ЖК Курортный квартал уч.582,СЗ СПБ РЕНОВАЦИЯ - ПЕСОЧНЫЙ,7841094426,218103.0,г. Санкт-Петербург,60.1182,30.1676,,,9,10,349,12824.0,2025-04-02,2023-01-10,0,0,78-001954,78,24,90
49622,БФА в Озерках,ЗЕНИТ-СТРОЙ-ИНВЕСТ,7842011550,260190.0,"г. Санкт-Петербург, Шувалово, территория предприятия ""Озерки"", участок 7",60.0631,30.2919,Проспект Просвещения,25.4166666666667,8,8,265,15461.8,2025-04-02,2022-12-20,0,0,78-001952,78,0,179
49605,ЖК «Univer City. Город возможностей»,СЗ СЭТЛ ПРОЕКТ,7810787614,215718.0,"г. Санкт-Петербург, поселок Шушары, шоссе Колпинское (Детскосельский)",59.7365,30.4791,,,4,5,564,17565.0,2025-04-18,2022-12-19,0,0,78-001951,78,39,180
49576,ЖК «Univer City. Город возможностей»,СЗ СЭТЛ ПРОЕКТ,7810787614,215814.0,"г. Санкт-Петербург, поселок Шушары, шоссе Колпинское (Детскосельский)",59.7297,30.4669,,,4,5,563,17540.0,2025-04-21,2022-12-16,0,0,78-001950,78,39,180
49558,Измайловский,СЗ ЛСР. ПРОЕКТ,7806560931,387363.0,"г. Санкт-Петербург, ул Егорова",59.9106,30.3116,Фрунзенская,10.5666666666667,12,12,214,7132.0,2027-12-31,2022-12-15,1,0,78-001949,78,104,181
49376,ЖК Прайм Приморский,СЗ НОВЫЙ СТИЛЬ,7810770096,259943.0,"г. Санкт-Петербург, пр-кт Комендантский",60.0402,30.2463,Комендантский проспект,22.3,1,14,1291,51930.59,2026-03-31,2022-12-09,1,0,78-001948,78,163,182
49375,ЖК Прайм Приморский,СЗ НОВЫЙ СТИЛЬ,7810770096,286373.0,"г. Санкт-Петербург, пр-кт Комендантский",60.0402,30.2463,Комендантский проспект,22.3,1,14,900,32031.83,2025-09-30,2022-12-09,1,0,78-001948,78,163,182
49374,ЖК Прайм Приморский,СЗ НОВЫЙ СТИЛЬ,7810770096,286576.0,"г. Санкт-Петербург, пр-кт Комендантский",60.0402,30.2463,Комендантский проспект,22.3,1,14,547,20594.36,2025-09-30,2022-12-09,1,0,78-001948,78,163,182
48884,"ЖК ""Образцовый квартал 13""",СЗ ТЕРМИНАЛ-РЕСУРС,7820338713,186171.59610683384,"г. Санкт-Петербург, тер Пулковское (поселок Шушары)",59.749,30.3677,,,5,5,264,13704.75,2024-04-24,2022-11-09,0,0,78-001943,78,7,183
48727,"ЖК ""Master Place""",РСТИ (СЗ),7813619985,279083.0,"г. Санкт-Петербург, проспект Маршала Блюхера, участок 98, (юго-западнее пересечения с Лабораторной улицей)",59.9782,30.3757,Площадь Мужества,20.0,8,9,190,7988.24,2024-12-17,2022-10-31,0,0,78-001942,78,41,184
48726,"ЖК "" Master Place""",РСТИ (СЗ),7813619985,305039.0,"г. Санкт-Петербург, проспект Маршала Блюхера, участок 97, (юго-западнее пересечения с Лабораторной улицей)",59.9769,30.3754,Лесная,17.1833333333333,21,21,227,7996.19,2025-06-20,2022-10-31,0,0,78-001941,78,41,185
48556,Окла (Okla),СЗ ЛСТ ЭКСПЕРТ,7703435657,260040.0,"г. Санкт-Петербург, Суздальское шоссе, участок 24, (юго- западнее пересечения Суздальского шоссе с Выборгским направлением ж.д.)",60.0552,30.2768,Проспект Просвещения,36.2,26,26,215,13155.77,2026-09-30,2022-10-20,1,0,78-001940,78,31,186
